k,b_k,G_tilde,eta_k,r_drift,gamma,x_before_0,x_after_0,a_0,x_before_1,x_after_1,a_1,x_before_2,x_after_2,a_2,x_before_3,x_after_3,a_3
8577,1,-1.171055,0.070993,0.007301,0.00563436,0.960559,0.967602,1,1.000000,1.000000,1,0.968448,0.974082,1,1.000000,1.000000,1
8578,1,-0.725213,0.070993,0.007301,0.00563436,0.967602,0.974645,1,1.000000,1.000000,1,0.974082,0.979716,1,1.000000,1.000000,1
8579,1,-0.278216,0.070993,0.007301,0.00563436,0.974645,0.981688,1,1.000000,1.000000,1,0.979716,0.985351,1,1.000000,1.000000,1
8580,0,0.169936,0.070993,0.007301,0.00563436,0.981688,0.978871,1,1.000000,0.996619,1,0.985351,0.983097,1,1.000000,0.995774,1
8581,0,0.613929,0.070993,0.007301,0.00563436,0.978871,0.976054,1,0.996619,0.993239,1,0.983097,0.980843,1,0.995774,0.991548,1
8582,0,1.056422,0.070993,0.007301,0.00563436,0.976054,0.973237,1,0.993239,0.989858,1,0.980843,0.978589,1,0.991548,0.987323,1
8583,0,1.497412,0.070993,0.007301,0.00563436,0.973237,0.970420,1,0.989858,0.986478,1,0.978589,0.976336,1,0.987323,0.983097,1
8584,0,1.936901,0.070993,0.007301,0.00563436,0.970420,0.967602,1,0.986478,0.983097,1,0.976336,0.974082,1,0.983097,0.978871,1
8585,0,2.374889,0.070993,0.007301,0.00563436,0.967602,0.964785,1,0.983097,0.979716,1,0.974082,0.971828,1,0.978871,0.974645,1
8586,0,2.811375,0.070993,0.007301,0.00563436,0.964785,0.961968,1,0.979716,0.976336,1,0.971828,0.969574,1,0.974645,0.970420,1
8587,0,3.246359,0.070993,0.007301,0.00563436,0.961968,0.959151,1,0.976336,0.972955,1,0.969574,0.967321,1,0.970420,0.966194,1
8588,0,3.679842,0.070993,0.007301,0.00563436,0.959151,0.956334,1,0.972955,0.969574,1,0.967321,0.965067,1,0.966194,0.961968,1
8589,0,4.111823,0.070993,0.007301,0.00563436,0.956334,0.953517,1,0.969574,0.966194,1,0.965067,0.962813,1,0.961968,0.957742,1
8590,0,4.542303,0.070993,0.007301,0.00563436,0.953517,0.950699,1,0.966194,0.962813,1,0.962813,0.960559,1,0.957742,0.953517,1
8591,0,4.971281,0.070993,0.007301,0.00563436,0.950699,0.947882,1,0.962813,0.959433,1,0.960559,0.958306,1,0.953517,0.949291,1
8592,0,5.398758,0.070993,0.007301,0.00563436,0.947882,0.945065,1,0.959433,0.956052,1,0.958306,0.956052,1,0.949291,0.945065,1
8593,0,5.824733,0.070993,0.007301,0.00563436,0.945065,0.942248,1,0.956052,0.952671,1,0.956052,0.953798,1,0.945065,0.940839,1
8594,0,6.249207,0.070993,0.007301,0.00563436,0.942248,0.939431,1,0.952671,0.949291,1,0.953798,0.951544,1,0.940839,0.936613,1
8595,0,6.672179,0.070993,0.007301,0.00563436,0.939431,0.936613,1,0.949291,0.945910,1,0.951544,0.949291,1,0.936613,0.932388,1
8596,0,7.093649,0.070993,0.007301,0.00563436,0.936613,0.933796,1,0.945910,0.942530,1,0.949291,0.947037,1,0.932388,0.928162,1
8597,0,7.513618,0.070993,0.007301,0.00563436,0.933796,0.930979,1,0.942530,0.939149,1,0.947037,0.944783,1,0.928162,0.923936,1
8598,0,7.932085,0.070993,0.007301,0.00563436,0.930979,0.928162,1,0.939149,0.935768,1,0.944783,0.942530,1,0.923936,0.919710,1
8599,0,8.349051,0.070993,0.007301,0.00563436,0.928162,0.925345,1,0.935768,0.932388,1,0.942530,0.940276,1,0.919710,0.915485,1
8600,0,8.764515,0.070993,0.007301,0.00563436,0.925345,0.922528,1,0.932388,0.929007,1,0.940276,0.938022,1,0.915485,0.911259,1
8601,0,9.178478,0.070993,0.007301,0.00563436,0.922528,0.919710,1,0.929007,0.925626,1,0.938022,0.935768,1,0.911259,0.907033,1
8602,0,9.590939,0.070993,0.007301,0.00563436,0.919710,0.916893,1,0.925626,0.922246,1,0.935768,0.933515,1,0.907033,0.902807,1
8603,0,10.001898,0.070993,0.007301,0.00563436,0.916893,0.914076,1,0.922246,0.918865,1,0.933515,0.931261,1,0.902807,0.898581,1
8604,0,10.411356,0.070993,0.007301,0.00563436,0.914076,0.911259,1,0.918865,0.915485,1,0.931261,0.929007,1,0.898581,0.894356,1
8605,0,10.819313,0.070993,0.007301,0.00563436,0.911259,0.908442,1,0.915485,0.912104,1,0.929007,0.926753,1,0.894356,0.890130,1
8606,0,11.225767,0.070993,0.007301,0.00563436,0.908442,0.905624,1,0.912104,0.908723,1,0.926753,0.924500,1,0.890130,0.885904,1
8607,0,11.630721,0.070993,0.007301,0.00563436,0.905624,0.902807,1,0.908723,0.905343,1,0.924500,0.922246,1,0.885904,0.881678,1
8608,0,12.034172,0.070993,0.007301,0.00563436,0.902807,0.899990,1,0.905343,0.901962,1,0.922246,0.919992,1,0.881678,0.877453,1
8609,0,12.436123,0.070993,0.007301,0.00563436,0.899990,0.897173,1,0.901962,0.898581,1,0.919992,0.917738,1,0.877453,0.873227,1
8610,0,12.836571,0.070993,0.007301,0.00563436,0.897173,0.894356,1,0.898581,0.895201,1,0.917738,0.915485,1,0.873227,0.869001,1
8611,0,13.235518,0.070993,0.007301,0.00563436,0.894356,0.891539,1,0.895201,0.891820,1,0.915485,0.913231,1,0.869001,0.864775,1
8612,0,13.632964,0.070993,0.007301,0.00563436,0.891539,0.888721,1,0.891820,0.888440,1,0.913231,0.910977,1,0.864775,0.860550,1
8613,0,14.028908,0.070993,0.007301,0.00563436,0.888721,0.885904,1,0.888440,0.885059,1,0.910977,0.908723,1,0.860550,0.856324,1
8614,0,14.423350,0.070993,0.007301,0.00563436,0.885904,0.883087,1,0.885059,0.881678,1,0.908723,0.906470,1,0.856324,0.852098,1
8615,0,14.816291,0.070993,0.007301,0.00563436,0.883087,0.880270,1,0.881678,0.878298,1,0.906470,0.904216,1,0.852098,0.847872,1
8616,0,15.207730,0.070993,0.007301,0.00563436,0.880270,0.877453,1,0.878298,0.874917,1,0.904216,0.901962,1,0.847872,0.843646,1
8617,0,15.597668,0.070993,0.007301,0.00563436,0.877453,0.874635,1,0.874917,0.871537,1,0.901962,0.899708,1,0.843646,0.839421,1
8618,0,15.986104,0.070993,0.007301,0.00563436,0.874635,0.871818,1,0.871537,0.868156,1,0.899708,0.897455,1,0.839421,0.835195,1
8619,0,16.373039,0.070993,0.007301,0.00563436,0.871818,0.869001,1,0.868156,0.864775,1,0.897455,0.895201,1,0.835195,0.830969,1
8620,0,16.758472,0.070993,0.007301,0.00563436,0.869001,0.866184,1,0.864775,0.861395,1,0.895201,0.892947,1,0.830969,0.826743,1
8621,0,17.142403,0.070993,0.007301,0.00563436,0.866184,0.863367,1,0.861395,0.858014,1,0.892947,0.890693,1,0.826743,0.822518,1
8622,0,17.524833,0.070993,0.007301,0.00563436,0.863367,0.860550,1,0.858014,0.854633,1,0.890693,0.888440,1,0.822518,0.818292,1
8623,0,17.905761,0.070993,0.007301,0.00563436,0.860550,0.857732,1,0.854633,0.851253,1,0.888440,0.886186,1,0.818292,0.814066,1
8624,0,18.285188,0.070993,0.007301,0.00563436,0.857732,0.854915,1,0.851253,0.847872,1,0.886186,0.883932,1,0.814066,0.809840,1
8625,0,18.663113,0.070993,0.007301,0.00563436,0.854915,0.852098,1,0.847872,0.844492,1,0.883932,0.881678,1,0.809840,0.805615,1
8626,0,19.039537,0.070993,0.007301,0.00563436,0.852098,0.849281,1,0.844492,0.841111,1,0.881678,0.879425,1,0.805615,0.801389,1
8627,0,19.414459,0.070993,0.007301,0.00563436,0.849281,0.846464,1,0.841111,0.837730,1,0.879425,0.877171,1,0.801389,0.797163,1
8628,0,19.787880,0.070993,0.007301,0.00563436,0.846464,0.843646,1,0.837730,0.834350,1,0.877171,0.874917,1,0.797163,0.792937,1
8629,0,20.159799,0.070993,0.007301,0.00563436,0.843646,0.840829,1,0.834350,0.830969,1,0.874917,0.872663,1,0.792937,0.788711,1
8630,0,20.530216,0.070993,0.007301,0.00563436,0.840829,0.838012,1,0.830969,0.827589,1,0.872663,0.870410,1,0.788711,0.784486,1
8631,0,20.899132,0.070993,0.007301,0.00563436,0.838012,0.835195,1,0.827589,0.824208,1,0.870410,0.868156,1,0.784486,0.780260,1
8632,0,21.266546,0.070993,0.007301,0.00563436,0.835195,0.832378,1,0.824208,0.820827,1,0.868156,0.865902,1,0.780260,0.776034,1
8633,0,21.632459,0.070993,0.007301,0.00563436,0.832378,0.829561,1,0.820827,0.817447,1,0.865902,0.863648,1,0.776034,0.771808,1
8634,0,21.996871,0.070993,0.007301,0.00563436,0.829561,0.826743,1,0.817447,0.814066,1,0.863648,0.861395,1,0.771808,0.767583,1
8635,0,22.359780,0.070993,0.007301,0.00563436,0.826743,0.823926,1,0.814066,0.810685,1,0.861395,0.859141,1,0.767583,0.763357,1
8636,0,22.721188,0.070993,0.007301,0.00563436,0.823926,0.821109,1,0.810685,0.807305,1,0.859141,0.856887,1,0.763357,0.759131,1
8637,0,23.081095,0.070993,0.007301,0.00563436,0.821109,0.818292,1,0.807305,0.803924,1,0.856887,0.854633,1,0.759131,0.754905,1
8638,0,23.439500,0.070993,0.007301,0.00563436,0.818292,0.815475,1,0.803924,0.800544,1,0.854633,0.852380,1,0.754905,0.750679,1
8639,0,23.796403,0.070993,0.007301,0.00563436,0.815475,0.812657,1,0.800544,0.797163,1,0.852380,0.850126,1,0.750679,0.746454,1
8640,0,24.151805,0.070993,0.007301,0.00563436,0.812657,0.809840,1,0.797163,0.793782,1,0.850126,0.847872,1,0.746454,0.742228,1
8641,0,24.505706,0.070993,0.007301,0.00563436,0.809840,0.807023,1,0.793782,0.790402,1,0.847872,0.845618,1,0.742228,0.738002,1
8642,0,24.858104,0.070993,0.007301,0.00563436,0.807023,0.804206,1,0.790402,0.787021,1,0.845618,0.843365,1,0.738002,0.733776,1
8643,0,25.209001,0.070993,0.007301,0.00563436,0.804206,0.801389,1,0.787021,0.783641,1,0.843365,0.841111,1,0.733776,0.729551,1
8644,0,25.558397,0.070993,0.007301,0.00563436,0.801389,0.798572,1,0.783641,0.780260,1,0.841111,0.838857,1,0.729551,0.725325,1
8645,0,25.906291,0.070993,0.007301,0.00563436,0.798572,0.795754,1,0.780260,0.776879,1,0.838857,0.836604,1,0.725325,0.721099,1
8646,0,26.252684,0.070993,0.007301,0.00563436,0.795754,0.792937,1,0.776879,0.773499,1,0.836604,0.834350,1,0.721099,0.716873,1
8647,0,26.597575,0.070993,0.007301,0.00563436,0.792937,0.790120,1,0.773499,0.770118,1,0.834350,0.832096,1,0.716873,0.712648,1
8648,0,26.940964,0.070993,0.007301,0.00563436,0.790120,0.787303,1,0.770118,0.766737,1,0.832096,0.829842,1,0.712648,0.708422,1
8649,0,27.282852,0.070993,0.007301,0.00563436,0.787303,0.784486,1,0.766737,0.763357,1,0.829842,0.827589,1,0.708422,0.704196,1
8650,0,27.623238,0.070993,0.007301,0.00563436,0.784486,0.781668,1,0.763357,0.759976,1,0.827589,0.825335,1,0.704196,0.699970,0
8651,0,11.474134,0.070993,0.007301,0.00563436,0.781668,0.778851,1,0.759976,0.756596,1,0.825335,0.823081,1,1.000000,0.995774,1
8652,0,11.856521,0.070993,0.007301,0.00563436,0.778851,0.776034,1,0.756596,0.753215,1,0.823081,0.820827,1,0.995774,0.991548,1
8653,0,12.237408,0.070993,0.007301,0.00563436,0.776034,0.773217,1,0.753215,0.749834,1,0.820827,0.818574,1,0.991548,0.987323,1
8654,0,12.616792,0.070993,0.007301,0.00563436,0.773217,0.770400,1,0.749834,0.746454,1,0.818574,0.816320,1,0.987323,0.983097,1
8655,0,12.994675,0.070993,0.007301,0.00563436,0.770400,0.767583,1,0.746454,0.743073,1,0.816320,0.814066,1,0.983097,0.978871,1
8656,0,13.371057,0.070993,0.007301,0.00563436,0.767583,0.764765,1,0.743073,0.739692,1,0.814066,0.811812,1,0.978871,0.974645,1
8657,0,13.745936,0.070993,0.007301,0.00563436,0.764765,0.761948,1,0.739692,0.736312,1,0.811812,0.809559,1,0.974645,0.970420,1
8658,0,14.119315,0.070993,0.007301,0.00563436,0.761948,0.759131,1,0.736312,0.732931,1,0.809559,0.807305,1,0.970420,0.966194,1
8659,0,14.491192,0.070993,0.007301,0.00563436,0.759131,0.756314,1,0.732931,0.729551,1,0.807305,0.805051,1,0.966194,0.961968,1
8660,0,14.861567,0.070993,0.007301,0.00563436,0.756314,0.753497,1,0.729551,0.726170,1,0.805051,0.802797,1,0.961968,0.957742,1
8661,0,15.230440,0.070993,0.007301,0.00563436,0.753497,0.750679,1,0.726170,0.722789,1,0.802797,0.800544,1,0.957742,0.953517,1
8662,0,15.597812,0.070993,0.007301,0.00563436,0.750679,0.747862,1,0.722789,0.719409,1,0.800544,0.798290,1,0.953517,0.949291,1
8663,0,15.963683,0.070993,0.007301,0.00563436,0.747862,0.745045,1,0.719409,0.716028,1,0.798290,0.796036,1,0.949291,0.945065,1
8664,0,16.328052,0.070993,0.007301,0.00563436,0.745045,0.742228,1,0.716028,0.712648,1,0.796036,0.793782,1,0.945065,0.940839,1
8665,0,16.690919,0.070993,0.007301,0.00563436,0.742228,0.739411,1,0.712648,0.709267,1,0.793782,0.791529,1,0.940839,0.936613,1
8666,0,17.052285,0.070993,0.007301,0.00563436,0.739411,0.736594,1,0.709267,0.705886,1,0.791529,0.789275,1,0.936613,0.932388,1
8667,0,17.412150,0.070993,0.007301,0.00563436,0.736594,0.733776,1,0.705886,0.702506,1,0.789275,0.787021,1,0.932388,0.928162,1
8668,0,17.770512,0.070993,0.007301,0.00563436,0.733776,0.730959,1,0.702506,0.699125,0,0.787021,0.784767,1,0.928162,0.923936,1
8669,0,5.148203,0.070993,0.007301,0.00563436,0.730959,0.728142,1,1.000000,0.996619,1,0.784767,0.782514,1,0.923936,0.919710,1
8670,0,5.539668,0.070993,0.007301,0.00563436,0.728142,0.725325,1,0.996619,0.993239,1,0.782514,0.780260,1,0.919710,0.915485,1
8671,0,5.929631,0.070993,0.007301,0.00563436,0.725325,0.722508,1,0.993239,0.989858,1,0.780260,0.778006,1,0.915485,0.911259,1
8672,0,6.318092,0.070993,0.007301,0.00563436,0.722508,0.719691,1,0.989858,0.986478,1,0.778006,0.775752,1,0.911259,0.907033,1
8673,0,6.705052,0.070993,0.007301,0.00563436,0.719691,0.716873,1,0.986478,0.983097,1,0.775752,0.773499,1,0.907033,0.902807,1
8674,0,7.090510,0.070993,0.007301,0.00563436,0.716873,0.714056,1,0.983097,0.979716,1,0.773499,0.771245,1,0.902807,0.898581,1
8675,0,7.474467,0.070993,0.007301,0.00563436,0.714056,0.711239,1,0.979716,0.976336,1,0.771245,0.768991,1,0.898581,0.894356,1
8676,0,7.856923,0.070993,0.007301,0.00563436,0.711239,0.708422,1,0.976336,0.972955,1,0.768991,0.766737,1,0.894356,0.890130,1
8677,0,8.237876,0.070993,0.007301,0.00563436,0.708422,0.705605,1,0.972955,0.969574,1,0.766737,0.764484,1,0.890130,0.885904,1
8678,0,8.617328,0.070993,0.007301,0.00563436,0.705605,0.702787,1,0.969574,0.966194,1,0.764484,0.762230,1,0.885904,0.881678,1
8679,0,8.995279,0.070993,0.007301,0.00563436,0.702787,0.699970,0,0.966194,0.962813,1,0.762230,0.759976,1,0.881678,0.877453,1
8680,1,-18.531899,0.070993,0.007301,0.00563436,1.000000,1.000000,1,0.962813,0.971265,1,0.759976,0.765611,1,0.877453,0.887313,1
8681,1,-18.118057,0.070993,0.007301,0.00563436,1.000000,1.000000,1,0.971265,0.979716,1,0.765611,0.771245,1,0.887313,0.897173,1
8682,1,-17.701272,0.070993,0.007301,0.00563436,1.000000,1.000000,1,0.979716,0.988168,1,0.771245,0.776879,1,0.897173,0.907033,1
8683,1,-17.281542,0.070993,0.007301,0.00563436,1.000000,1.000000,1,0.988168,0.996619,1,0.776879,0.782514,1,0.907033,0.916893,1
8684,1,-16.858869,0.070993,0.007301,0.00563436,1.000000,1.000000,1,0.996619,1.000000,1,0.782514,0.788148,1,0.916893,0.926753,1
8685,1,-16.434469,0.070993,0.007301,0.00563436,1.000000,1.000000,1,1.000000,1.000000,1,0.788148,0.793782,1,0.926753,0.936613,1
8686,1,-16.008544,0.070993,0.007301,0.00563436,1.000000,1.000000,1,1.000000,1.000000,1,0.793782,0.799417,1,0.936613,0.946474,1
8687,1,-15.580690,0.070993,0.007301,0.00563436,1.000000,1.000000,1,1.000000,1.000000,1,0.799417,0.805051,1,0.946474,0.956334,1
8688,1,-15.150906,0.070993,0.007301,0.00563436,1.000000,1.000000,1,1.000000,1.000000,1,0.805051,0.810685,1,0.956334,0.966194,1
8689,1,-14.719192,0.070993,0.007301,0.00563436,1.000000,1.000000,1,1.000000,1.000000,1,0.810685,0.816320,1,0.966194,0.976054,1
8690,1,-14.285549,0.070993,0.007301,0.00563436,1.000000,1.000000,1,1.000000,1.000000,1,0.816320,0.821954,1,0.976054,0.985914,1
8691,1,-13.849976,0.070993,0.007301,0.00563436,1.000000,1.000000,1,1.000000,1.000000,1,0.821954,0.827589,1,0.985914,0.995774,1
8692,1,-13.412473,0.070993,0.007301,0.00563436,1.000000,1.000000,1,1.000000,1.000000,1,0.827589,0.833223,1,0.995774,1.000000,1
8693,1,-12.974730,0.070993,0.007301,0.00563436,1.000000,1.000000,1,1.000000,1.000000,1,0.833223,0.838857,1,1.000000,1.000000,1
8694,1,-12.537171,0.070993,0.007301,0.00563436,1.000000,1.000000,1,1.000000,1.000000,1,0.838857,0.844492,1,1.000000,1.000000,1
8695,1,-12.099161,0.070993,0.007301,0.00563436,1.000000,1.000000,1,1.000000,1.000000,1,0.844492,0.850126,1,1.000000,1.000000,1
8696,1,-11.660700,0.070993,0.007301,0.00563436,1.000000,1.000000,1,1.000000,1.000000,1,0.850126,0.855760,1,1.000000,1.000000,1
8697,1,-11.221789,0.070993,0.007301,0.00563436,1.000000,1.000000,1,1.000000,1.000000,1,0.855760,0.861395,1,1.000000,1.000000,1
8698,1,-10.782426,0.070993,0.007301,0.00563436,1.000000,1.000000,1,1.000000,1.000000,1,0.861395,0.867029,1,1.000000,1.000000,1
8699,1,-10.342613,0.070993,0.007301,0.00563436,1.000000,1.000000,1,1.000000,1.000000,1,0.867029,0.872663,1,1.000000,1.000000,1
8700,1,-9.902349,0.070993,0.007301,0.00563436,1.000000,1.000000,1,1.000000,1.000000,1,0.872663,0.878298,1,1.000000,1.000000,1
8701,1,-9.461635,0.070993,0.007301,0.00563436,1.000000,1.000000,1,1.000000,1.000000,1,0.878298,0.883932,1,1.000000,1.000000,1
8702,1,-9.020469,0.070993,0.007301,0.00563436,1.000000,1.000000,1,1.000000,1.000000,1,0.883932,0.889567,1,1.000000,1.000000,1
8703,1,-8.578853,0.070993,0.007301,0.00563436,1.000000,1.000000,1,1.000000,1.000000,1,0.889567,0.895201,1,1.000000,1.000000,1
8704,1,-8.136787,0.070993,0.007301,0.00563436,1.000000,1.000000,1,1.000000,1.000000,1,0.895201,0.900835,1,1.000000,1.000000,1
8705,1,-7.694269,0.070993,0.007301,0.00563436,1.000000,1.000000,1,1.000000,1.000000,1,0.900835,0.906470,1,1.000000,1.000000,1
8706,1,-7.251301,0.070993,0.007301,0.00563436,1.000000,1.000000,1,1.000000,1.000000,1,0.906470,0.912104,1,1.000000,1.000000,1
8707,1,-6.807882,0.070993,0.007301,0.00563436,1.000000,1.000000,1,1.000000,1.000000,1,0.912104,0.917738,1,1.000000,1.000000,1
8708,1,-6.364012,0.070993,0.007301,0.00563436,1.000000,1.000000,1,1.000000,1.000000,1,0.917738,0.923373,1,1.000000,1.000000,1
8709,1,-5.919691,0.070993,0.007301,0.00563436,1.000000,1.000000,1,1.000000,1.000000,1,0.923373,0.929007,1,1.000000,1.000000,1
8710,1,-5.474920,0.070993,0.007301,0.00563436,1.000000,1.000000,1,1.000000,1.000000,1,0.929007,0.934641,1,1.000000,1.000000,1
8711,1,-5.029698,0.070993,0.007301,0.00563436,1.000000,1.000000,1,1.000000,1.000000,1,0.934641,0.940276,1,1.000000,1.000000,1
8712,1,-4.584025,0.070993,0.007301,0.00563436,1.000000,1.000000,1,1.000000,1.000000,1,0.940276,0.945910,1,1.000000,1.000000,1
8713,1,-4.137902,0.070993,0.007301,0.00563436,1.000000,1.000000,1,1.000000,1.000000,1,0.945910,0.951544,1,1.000000,1.000000,1
8714,1,-3.691327,0.070993,0.007301,0.00563436,1.000000,1.000000,1,1.000000,1.000000,1,0.951544,0.957179,1,1.000000,1.000000,1
8715,1,-3.244302,0.070993,0.007301,0.00563436,1.000000,1.000000,1,1.000000,1.000000,1,0.957179,0.962813,1,1.000000,1.000000,1
8716,1,-2.796826,0.070993,0.007301,0.00563436,1.000000,1.000000,1,1.000000,1.000000,1,0.962813,0.968448,1,1.000000,1.000000,1
8717,1,-2.348900,0.070993,0.007301,0.00563436,1.000000,1.000000,1,1.000000,1.000000,1,0.968448,0.974082,1,1.000000,1.000000,1
8718,1,-1.900522,0.070993,0.007301,0.00563436,1.000000,1.000000,1,1.000000,1.000000,1,0.974082,0.979716,1,1.000000,1.000000,1
8719,1,-1.451694,0.070993,0.007301,0.00563436,1.000000,1.000000,1,1.000000,1.000000,1,0.979716,0.985351,1,1.000000,1.000000,1
8720,1,-1.002416,0.070993,0.007301,0.00563436,1.000000,1.000000,1,1.000000,1.000000,1,0.985351,0.990985,1,1.000000,1.000000,1
8721,1,-0.552686,0.070993,0.007301,0.00563436,1.000000,1.000000,1,1.000000,1.000000,1,0.990985,0.996619,1,1.000000,1.000000,1
8722,1,-0.102506,0.070993,0.007301,0.00563436,1.000000,1.000000,1,1.000000,1.000000,1,0.996619,1.000000,1,1.000000,1.000000,1
8723,0,0.347765,0.070993,0.007301,0.00563436,1.000000,0.997183,1,1.000000,0.996619,1,1.000000,0.997746,1,1.000000,0.995774,1
8724,0,0.794762,0.070993,0.007301,0.00563436,0.997183,0.994366,1,0.996619,0.993239,1,0.997746,0.995493,1,0.995774,0.991548,1
8725,0,1.240257,0.070993,0.007301,0.00563436,0.994366,0.991548,1,0.993239,0.989858,1,0.995493,0.993239,1,0.991548,0.987323,1
8726,0,1.684251,0.070993,0.007301,0.00563436,0.991548,0.988731,1,0.989858,0.986478,1,0.993239,0.990985,1,0.987323,0.983097,1
8727,0,2.126743,0.070993,0.007301,0.00563436,0.988731,0.985914,1,0.986478,0.983097,1,0.990985,0.988731,1,0.983097,0.978871,1
8728,0,2.567734,0.070993,0.007301,0.00563436,0.985914,0.983097,1,0.983097,0.979716,1,0.988731,0.986478,1,0.978871,0.974645,1
8729,0,3.007223,0.070993,0.007301,0.00563436,0.983097,0.980280,1,0.979716,0.976336,1,0.986478,0.984224,1,0.974645,0.970420,1
8730,0,3.445210,0.070993,0.007301,0.00563436,0.980280,0.977463,1,0.976336,0.972955,1,0.984224,0.981970,1,0.970420,0.966194,1
8731,0,3.881696,0.070993,0.007301,0.00563436,0.977463,0.974645,1,0.972955,0.969574,1,0.981970,0.979716,1,0.966194,0.961968,1
8732,0,4.316681,0.070993,0.007301,0.00563436,0.974645,0.971828,1,0.969574,0.966194,1,0.979716,0.977463,1,0.961968,0.957742,1
8733,0,4.750163,0.070993,0.007301,0.00563436,0.971828,0.969011,1,0.966194,0.962813,1,0.977463,0.975209,1,0.957742,0.953517,1
8734,0,5.182145,0.070993,0.007301,0.00563436,0.969011,0.966194,1,0.962813,0.959433,1,0.975209,0.972955,1,0.953517,0.949291,1
8735,0,5.612625,0.070993,0.007301,0.00563436,0.966194,0.963377,1,0.959433,0.956052,1,0.972955,0.970701,1,0.949291,0.945065,1
8736,0,6.041603,0.070993,0.007301,0.00563436,0.963377,0.960559,1,0.956052,0.952671,1,0.970701,0.968448,1,0.945065,0.940839,1
8737,0,6.469079,0.070993,0.007301,0.00563436,0.960559,0.957742,1,0.952671,0.949291,1,0.968448,0.966194,1,0.940839,0.936613,1
8738,0,6.895054,0.070993,0.007301,0.00563436,0.957742,0.954925,1,0.949291,0.945910,1,0.966194,0.963940,1,0.936613,0.932388,1
8739,0,7.319528,0.070993,0.007301,0.00563436,0.954925,0.952108,1,0.945910,0.942530,1,0.963940,0.961686,1,0.932388,0.928162,1
8740,0,7.742500,0.070993,0.007301,0.00563436,0.952108,0.949291,1,0.942530,0.939149,1,0.961686,0.959433,1,0.928162,0.923936,1
8741,0,8.163970,0.070993,0.007301,0.00563436,0.949291,0.946474,1,0.939149,0.935768,1,0.959433,0.957179,1,0.923936,0.919710,1
8742,0,8.583939,0.070993,0.007301,0.00563436,0.946474,0.943656,1,0.935768,0.932388,1,0.957179,0.954925,1,0.919710,0.915485,1
8743,0,9.002406,0.070993,0.007301,0.00563436,0.943656,0.940839,1,0.932388,0.929007,1,0.954925,0.952671,1,0.915485,0.911259,1
8744,0,9.419372,0.070993,0.007301,0.00563436,0.940839,0.938022,1,0.929007,0.925626,1,0.952671,0.950418,1,0.911259,0.907033,1
8745,0,9.834836,0.070993,0.007301,0.00563436,0.938022,0.935205,1,0.925626,0.922246,1,0.950418,0.948164,1,0.907033,0.902807,1
